t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,file,AU
125.49210817634643,122.04638210111833,119.22109891267884,117.01625861102798,115.43186119616576,114.4679066680925,112.30650252579252,113.562578167414,114.5234567522971,116.1486218172182,119.99097562489824,122.15035943657138,126.5328874886025,125.02339393723062,124.73580916724052,123.77591016772983,122.65977557421658,121.5364136690786,120.3876286979268,120.79153893431794,123.70327676888138,122.03338150131157,123.02531720702656,123.4138200337716,122.90250223084246,122.42976780019788,122.28002739484224,122.32728118525031,122.45480531476665,122.53132983733607,122.5949727619751,122.6227661657646,122.6726787127084,122.76917185678944,122.68594611479416,122.63043822388588,122.5942237807769,122.5661985894607,122.45395743796172,122.38684245550492,122.37368516393946,122.3871492190539,122.4583762960134,122.52525192327964,122.58039917403237,122.69937011086463,122.89822486432875,123.00905466928944,123.00662396197592,123.02114176622028,122.9770578632887,122.88752446085492,122.79594240178264,122.73123251748292,122.77345338400065,122.93326180221727,123.20595819472813,123.50026154979318,123.7868914202121,124.0017268209948,23-01-12-rings-morning_min0,2.07211184694628
124.11228497414083,124.21207553044506,124.23104399868112,124.08976521778318,123.67233163465622,123.05185167227198,122.48300831583096,122.05963665855305,121.75898975987882,121.6423118454177,121.71176761859417,121.9755509952291,122.31490487810836,122.59850858596012,122.58837051150564,122.46792277492511,122.47870178396585,122.453573201972,122.35725510311484,122.21258380074823,122.01736762405744,121.81407122608331,121.6425283408002,121.58133080858704,121.5239732663174,121.55953350866474,121.65812053578694,121.68678001216124,121.71945715923292,121.72860960111971,121.73028957695988,121.75359143063282,121.71204929149305,121.746294533375,121.7855938365024,121.71125973780308,121.63625696316164,121.58464223565822,121.52526275879828,121.52119536713326,121.12284495849964,121.68007279070792,122.0697002173178,122.58355401470676,123.62125389512148,124.52039167718894,125.90888631659178,127.26748875726454,128.17160477218135,128.40467926966014,127.97900864615748,128.03402635125332,127.28840296494631,126.58542901217746,126.2032910055082,125.7987244490178,125.96768704422064,126.16853876808996,126.27731452394578,126.2603344619071,23-01-12-rings-morning_min1,2.07211184694628
126.30769890410554,126.3100360146946,126.2366015473246,126.1745248534022,126.0599778863357,125.93683218654937,125.80517435978412,125.69786899190257,125.57541830818236,125.48664049094754,125.45706997357424,125.47782829547516,125.44313998862864,125.23752046203256,124.89188267895338,124.49917876430612,124.21216925363449,124.03732508882936,123.97960692410926,123.98915935193315,124.10266707793112,124.32814242181468,124.45388400734144,124.42729896369585,124.41839906223734,124.3632837843584,124.36154660841224,124.39532445599868,124.39108090874733,124.27029187103444,124.23562475971696,124.27120807939208,124.350165522412,124.50257240625442,124.628495997637,124.63439006703696,124.64462635418728,124.58354570595822,124.48957251046156,124.45375273417304,124.48612015841546,124.50828285357622,124.64047064950424,124.78639529560466,124.87989023852344,124.95795405982943,124.99824442593037,124.9067025422498,124.84222329211627,124.83168587416672,124.74564074235988,124.63943156272296,124.68289286090106,124.4741804209972,124.18662325124276,123.95952127950213,123.7152486756592,123.45657785284776,123.45182710518684,123.63685861772814,23-01-12-rings-morning_min2,2.07211184694628
123.89322798042564,124.218874423826,124.49962496560192,124.42588590229252,125.95036427241676,123.91718752651131,122.32252234444604,121.1937547028745,120.5904130973896,120.40961276843667,120.68934523729833,121.3939011948374,122.44019171645137,123.78773462156036,125.558274557661,123.69802109385157,123.52507625837742,123.4136908548631,123.38010106574598,123.41167273951493,123.57792180873273,123.8203612370706,123.96887449717568,124.1041719781958,124.21353990880397,124.23316134856212,124.20718551450037,124.17288863950034,124.1061611988276,123.9989707344887,123.97509451486052,123.95003577188186,123.92341743506822,124.0738819484917,124.21946940610064,124.3608018890835,124.46652924730112,124.5493618501728,124.57411070338844,124.49272646082257,124.3437337897205,124.13448725283725,123.8805303005014,123.68282020677566,123.53542773993983,123.41734437979592,123.32534180193396,123.35477800592096,124.33071906648976,123.35859228444258,122.65647070075856,122.24166260971865,122.07207087307336,122.16541080755172,122.51231337471236,123.0431663465056,123.76934776112586,124.68041988284244,125.73272468204028,124.77197300529372,23-01-12-rings-morning_min3,2.07211184694628
124.62783230947332,124.4304881952542,124.242716141281,124.05888579555612,125.1577576543479,124.89517129942742,122.31308657007736,121.59684768673132,118.9348319995259,117.17566228825464,116.4542006656312,116.75912011954732,117.93223348741157,120.06114342589883,124.30158666441751,125.0007395247176,122.24419365003338,121.65251279164436,119.08860747909812,119.56084675914543,118.1721336008536,119.59207730563531,119.12733566049492,118.65404611331267,117.324584867775,115.08492205589044,112.8371055540298,113.12132975533812,114.8749946391982,118.07438174091502,119.73767127711918,123.79965560526364,125.72034221311554,124.52215304010392,124.18617712125842,123.08413775138683,118.71438705040842,115.73392901557006,115.8398340201832,113.13677892566272,112.28631510252175,113.19366041449386,115.87148271600466,117.55834742624312,123.102139624401,122.82004181467396,122.2145610002571,121.609561655957,122.0612852309376,119.11811083689166,118.60492180770667,118.68980712605088,119.57038174099426,121.1456639075024,123.632533168197,123.9008056359102,125.5860826881664,124.43945613486667,124.11745272739452,123.67289915379796,23-01-12-rings-morning_min4,2.07211184694628
124.7824519459323,122.27017719889986,120.37683519939544,119.11508145886356,118.77532807605618,119.03343388217394,119.7672251720158,120.7743564984218,122.04094391728346,123.81639329111206,126.01037937223865,124.4894437893563,124.61950849642297,124.75543803924704,124.8350738024277,126.62416860602156,124.507500889836,122.74988201905587,123.25461701518432,122.05203256471856,117.95046254759583,115.27880506048308,114.08980102926574,116.0274792121918,115.5231604243428,118.61866175374485,115.42278964863314,115.80753570325405,119.92341189885408,117.72068664229644,116.55524619223962,116.49446427321892,116.29457398344758,115.4235407399498,112.3838661281176,111.49427724955812,107.27159283898344,106.5212815591318,107.66210232372389,106.39236979087352,108.63680119041427,108.93456339628749,108.733583311612,107.82394743391234,107.1975172472495,106.821305275771,107.425074188761,109.25871516395064,111.4086640942146,111.95804366665584,115.33797837870767,118.66732406897356,121.31060527165808,123.06353175520825,122.92209828595291,123.4872181635452,124.6885867867158,125.58309252324992,126.91793928484792,125.10993309244326,23-01-12-rings-morning_min5,2.07211184694628
127.17368342448349,115.1563074142381,105.7726792411124,99.02279890510638,94.90666640622004,93.42428174445372,95.9456962856595,102.78431536724878,111.51314169253676,114.36520559758212,113.98215497065176,117.91209324324451,114.51116291875115,114.42311439464795,114.41846087072685,114.5010642027247,114.66524808886172,114.8021652396363,114.89035391221952,114.96744217768668,114.88929941188766,114.82758928679864,114.6479465478102,114.43369694794536,114.24806634301788,114.15146275707836,114.10996805494888,114.14805888917252,114.2108696920126,114.27159173111356,114.26357300215736,114.37501629121782,114.37080282998288,114.30740714688991,114.23318407178792,114.21969266230045,114.25474900497396,114.35576526482812,114.51906151863218,114.65574145400352,114.81318274896437,114.97832486776858,115.0946984341617,115.16097497157102,115.17348176779852,115.19105438398444,115.20100001163512,115.25716742495098,115.309348065491,115.3594813975091,115.4663551278008,115.60242421460232,115.76146663196504,115.91326694428292,116.05515541533155,116.15780333887793,116.28841512834714,116.44937732189724,116.57628525337546,116.70524180102342,23-01-17-rings-afternoon_min0,0.956810631229236
116.80649449725658,116.89672150187812,116.9695990200486,116.96206526148944,116.95050634550672,116.91108442447344,116.82898141319076,116.72002282945678,116.65140152021048,116.56120932127804,116.43609838620615,116.34126565130506,116.26335341850026,116.19049756377918,116.1999305934954,116.21546997418125,116.2082954520165,116.25331883033093,116.34527573916282,116.40471428528105,116.43567131653104,116.46099928319693,116.45983432836007,116.46074339903478,116.43971344049504,116.38475921828498,116.33705368235678,116.29024669774704,116.2321062487863,116.2005797660098,116.15478061109933,116.11872071071326,116.097526514646,116.0668671692894,116.0471971239846,116.05246665624632,116.10004631906034,116.14347986323608,116.20116987432452,116.2684802375724,116.32797567522212,116.33608104280016,116.31198382816582,116.25649958114838,116.21417220583274,116.17367514538448,116.1345544006778,116.11268006841286,116.14375296180997,116.18594255101128,116.22516950099994,116.24787021102487,116.26688027864822,116.28235397089924,116.29965911873174,116.31078680181255,116.33644455623984,116.37844260665584,116.44489758107956,116.48740263714907,23-01-17-rings-afternoon_min1,0.956810631229236
116.50217997786392,116.49308818098892,116.42988382422013,116.34317903848212,116.2451895279926,116.1782837034208,116.1400057819788,116.15246149900484,116.20733017525043,116.283877203526,116.37769660244304,116.46602788704388,116.53217653295816,116.57539910827056,116.5717916241748,116.53110009348326,116.48929219579648,116.47457109152458,116.3923375279238,116.2756553490639,116.15225626406324,116.03586879664064,115.91932681178812,115.78873001094718,115.64613053107227,115.5885995117444,115.69815206097468,115.80574528842143,115.83301892371264,115.83355007405822,115.84649813691844,115.797688407513,115.70421183995435,115.63596944758112,115.55185576720768,115.47621910207884,115.4634398927176,118.9961768592265,114.35228723685483,110.78430604861444,111.8946831885657,109.478680402269,104.62018550864958,94.70638545724506,88.80056875976061,86.99260469188584,89.15027144620363,95.2537222502012,96.20439029617287,103.75595829004796,114.22255978086972,118.52376432302614,119.27531414546895,115.49935896424212,115.40088005708157,115.39103205785858,115.29260629886645,115.23494566053196,115.22652006847356,115.19259057674134,23-01-17-rings-afternoon_min2,0.956810631229236
115.17965874692472,118.8732055708956,118.05068985819275,113.58715209955176,106.68000849777188,98.13709193960784,88.97884007795521,80.28055602380638,73.11012846988453,68.47219640555379,67.40234428032635,70.94752796986585,67.02131486302298,71.54297802276379,71.340859112436,78.27877551183722,83.51190013817035,86.85508594390402,88.29308968435544,87.65548043343114,84.90945466201822,76.41788700462399,70.21701688085727,74.89734567105566,80.98084859949,92.03928893139133,96.4666123894564,97.5365954474332,95.50504045453047,90.29311802151356,82.14297138465287,71.06084634839544,66.40964243710702,61.731376366233455,66.67075978036536,71.4179141208334,78.79043253529684,91.0731826597536,99.61475751504024,100.64876057048367,102.1501871928831,106.74493179578523,104.91541458094144,96.61016873102892,91.54398347594024,86.6652973982245,83.13440546120546,82.10683248694676,75.84312618975983,64.12518890960928,64.26391112305492,72.69395009781226,83.35348146049664,87.79678810270211,93.7705186700446,100.01317808184488,105.7210185580428,113.58440801475824,114.11309610860852,107.37023645103534,23-01-17-rings-afternoon_min3,0.956810631229236
