t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,file,AU
80.93223657840724,94.05387351521333,103.8843920154462,110.42379207910594,113.67207370619248,113.62923689670626,104.20952193376276,91.54958466105307,84.15461558166834,79.7721715011837,80.3475712496875,81.40807810691489,82.99838508094015,82.8029354455303,82.65059255737748,81.88965359055072,81.51723851177498,81.22634990844968,80.85615492099812,80.56037263810549,80.73109140217481,80.6938214621886,79.80229359856293,79.34328796733725,78.6374488282987,78.26262621020135,78.0737762645226,78.15042940857947,78.48620087375585,79.1197789051186,80.01932398610094,80.36578764544545,80.75904079222859,80.80126214372558,80.25155990431512,80.00317783019722,79.83226236333353,79.74583951008643,79.80510280421073,79.99806649037176,80.30571707253048,80.67916331309294,81.1130735639436,80.75127878415724,80.66379422155754,80.52794008327021,80.99625708361637,80.4718681595593,80.17866134598512,79.14352033913488,78.21400249641975,77.73092441527265,77.05459019806459,76.31810063973523,75.7518125906536,75.1438732324812,75.55130619672869,75.11862009091799,74.81451171930924,74.3691488456017,23-03-29-rings-morning-sync_min0,-0.317263297
74.71770009246082,75.56281958759662,76.1944761835702,76.82139170856631,77.69840853134671,77.81284097000393,77.7124207050824,77.6202312219192,76.63777312505171,76.53542864636124,76.27945786187934,75.65774955982906,75.5751656869758,76.22247120191997,76.89671773572248,76.8013366457647,76.38539855759785,76.39889381726991,75.8376607441211,75.7003617212797,75.11790044955873,74.32708619760672,74.20173892579808,74.46461801300535,74.44802799641532,74.49290497355037,74.54335562722683,74.57164096196377,74.61321903902572,74.38016506979736,74.46659554777773,75.01365404019126,75.40689838268742,75.7002629969426,75.90236784964128,75.94618974795378,75.93823937581018,75.76436617389861,75.13346159064355,75.07269425779579,74.97276318337104,75.84283979644678,76.22771395544228,76.47830890688441,76.51528643595107,76.34110374832525,76.1141801927489,75.62251493464058,74.96049317806283,74.90406756167201,74.38836588052989,74.68734132282543,74.65932153674112,74.68520629810975,74.65939151423046,74.73941216199303,74.77046997369601,74.82409434022361,74.92215712215736,75.01352502965429,23-03-29-rings-morning-sync_min1,-0.317263297
75.08020571891562,75.14499051273269,75.20884249916531,75.2272884434177,75.22024767831243,75.2205031334066,75.09415190060375,75.04498854821459,75.06802408092754,75.0470678212616,74.97690302529035,74.98522567232268,75.01332031332055,74.97688473494948,74.97009712171027,74.96281776926962,74.93571399055293,74.98163243324557,75.02037557521452,75.06307478242985,75.09226975678612,75.13613270387488,75.15232283941985,75.10837297934094,74.80084468848769,74.89022771339901,75.62895185930823,75.86952398529304,76.61890411909162,77.15680228769409,77.36941619342714,77.28660278550261,76.95286056648348,76.33761784128194,75.41777695776807,75.05696454153963,75.03396330355193,74.59999138292837,74.88396363880258,74.90092149447011,74.92621215847046,74.95041481815699,75.18475649120833,75.22526045106714,75.06417091578405,74.8043694269503,74.46568007213192,74.00789668531627,73.54386179547492,73.1756317788578,72.90151240796425,72.74729103116223,72.84119269280582,72.81849275397687,72.86023375055655,72.91643299062677,72.95872080065652,72.96958262119574,73.0481598900956,73.11037407811625,23-03-29-rings-morning-sync_min2,-0.317263297
73.1758560726305,73.24980351431986,73.32011734269821,73.38037073843549,73.4396089525124,73.51190470867914,73.50005365166678,73.65799027089372,73.77855322048893,73.87255974675352,73.97265329845999,74.06740762869818,74.09851963400374,74.08746142939714,74.01319627771264,73.95719443783983,73.82672591382293,73.84474765765111,73.80471430148872,73.8092745576619,73.8230255746387,73.84457708328699,73.87211651082642,73.87562988208172,73.88872624033938,74.5414022188218,74.45308838524262,73.69995387243068,72.44158549080527,70.91648006585594,69.32190276404658,67.78233026947929,66.61038848421802,65.96028598728932,66.00731361933256,66.86843561687495,67.17065779058515,67.31222306040225,67.35707053188862,67.34986838420782,67.33581701375687,67.27542238468378,67.29025675253584,67.26730012578109,67.23580336301481,67.20712198157588,67.22105025278825,67.22796011557739,67.26274195030719,67.29916618626316,67.38445003949707,67.41658695873076,67.41746192682739,67.40857978110861,67.4483506049585,67.40844037644267,67.37227460172329,67.36679052053682,67.4238252882896,67.49285950300539,23-03-29-rings-morning-sync_min3,-0.317263297
67.57231787174575,67.63190619069933,67.73342270324602,67.82900397286474,67.85000853002956,67.80113112501272,67.79413616406353,67.80309741131823,67.8438563979669,67.89282833403561,67.93568229858573,67.9998346548817,68.04485063824313,68.03941547333868,67.97054788391958,67.92932506850322,67.90890494636614,67.91268773813019,67.95178377332405,67.96724381141676,68.05039616798224,68.10178043138524,68.15036460822122,68.19377996459184,68.22467733445902,68.18659284216017,68.13369358894874,68.17178488640529,68.22234444554965,68.19302769146702,68.22759371510693,68.19823080723205,68.23801389384137,68.28143726817004,68.29816966861733,68.27002980254821,68.26291167498265,68.3172216845476,68.31987044057826,68.25477594052018,68.27537993667048,67.91256582219143,68.46121975508052,68.71691410702594,69.31590526149671,69.75318336243089,69.98296950764998,70.02614380752422,69.8554599603536,69.50341832121913,69.05582316947347,68.38300303387388,68.59585465341281,68.44755373423165,68.73145884254126,68.77224161355295,68.75114710702661,68.72552050023455,68.29779471262324,68.40613035810767,23-03-29-rings-morning-sync_min4,-0.317263297
115.07838543943036,117.12614809149184,118.53583992114656,119.30746092839452,119.44101111323572,118.93649047567052,117.14034229767664,116.29176469942854,114.02673591024632,108.93770624636046,106.44388702019032,101.76074920525848,99.0396595496012,98.65199657703836,99.36363181838296,101.05530258970433,105.64985747615832,107.93366239417313,107.74492454217378,108.05145347374116,107.3497498985123,103.9999529922378,103.10561013500325,103.0950791271105,104.00504894364698,105.83750938192476,108.60493691187142,108.05311622620812,109.60807797027827,111.5900254191751,110.01756187931024,110.0693963599338,110.1256812187382,110.19160849783933,110.2494587248692,110.31173595935348,110.40433640036214,110.42991625995566,111.98960089251185,111.53803805806,109.59403741515897,104.99804949797068,103.32836389598748,99.39136658389523,97.19435364992611,96.74766639774164,98.11435479820436,101.12297396373653,105.89345036001654,110.07242422555908,109.52650640954612,109.5604764109008,108.44276631011886,104.6779875936046,104.98302222137158,102.6987039521886,101.70182734559133,101.97899630115236,105.1791621737627,106.06146337056896,23-03-21-rings-morning-sync_min0,2.664753851
106.0644584907472,105.78714983025532,103.19354319642514,105.14142180349896,106.42965524626712,103.4640714204719,101.68938618302856,98.51106286564084,99.58282045702408,97.18352725055324,95.40656758191558,93.09468520550726,94.95973978023208,99.4424565037832,102.54275299941884,105.3611169379935,107.45406128024374,110.09572597879436,113.27346507764396,110.06656549836764,105.82105877454548,104.1622370422721,103.41885335412496,103.4923303879037,104.4241552578396,106.19657536280114,108.80968911024024,113.83577726399292,112.14979302741956,111.0906375125393,109.43297657916987,103.87516061875093,101.64272813665735,99.11817558026848,95.15833008509595,93.71147541835604,94.77927421754136,98.31295903807396,100.40735736998543,106.17826467100336,108.47811270999269,108.8446103248457,112.37894334413166,112.79669970843428,111.25183111159708,112.89569157113436,110.93672070894932,109.38395080392254,108.25574134487252,107.56178227510247,107.31479372712748,107.48935276667687,108.15510682206028,109.27970726425907,112.85254006200977,114.4594605238196,108.39206108793294,104.97197097814424,102.65685524391242,101.44885702638452,23-03-21-rings-morning-sync_min1,2.664753851
101.35753370828203,102.39079868588745,104.56959651594607,107.9008755886095,112.40745363193956,113.02426792254607,111.01951452627269,111.04783651569818,111.06694828392128,111.06710797123918,111.0264624383866,110.9769359459988,110.92326904866002,110.9044392770861,110.93620638476142,110.97230582568508,111.0488265998328,111.11106900586428,111.14865451388924,111.20634257994644,111.20796291490664,111.18771215004648,111.17840482651064,113.2384620335764,112.79926199250662,108.3580478850887,105.02612372753586,102.75152063478347,101.5917342134385,101.58718224558866,102.62013874844936,104.74880332623582,110.07415964656415,114.04800490802585,110.0995315579116,104.75575621333942,102.53997417800024,101.44338908080152,101.48797549014353,102.66051258604764,104.91100017122857,108.2731788366924,114.81152777382069,114.84982938590947,110.45777113518017,104.60662212103202,100.4712947725794,97.97209794004324,98.7023641089889,97.54040532004925,98.4860430493505,101.57147090515068,106.77909099597494,109.0157421968099,111.91908187524515,110.03658323087214,108.48761813879774,103.51678679073504,103.05223800336324,95.86339257612346,23-03-21-rings-morning-sync_min2,2.664753851
92.72304375802138,92.08845158728724,93.93557933242344,98.25625585900882,105.02328192097691,108.71100838829544,110.76022642052128,110.61471947855895,113.32101443625388,111.03556619378918,110.99161731497703,110.99194446720848,111.02978302405094,111.07836103675004,111.08709523874596,111.07661446951522,111.06139479986194,111.07658462631152,113.21818893741025,112.69239619546892,110.08168430755128,103.82065624613824,101.51157097638388,98.27983352122244,94.68950348250024,89.24470474757076,87.42154333552956,89.21082579442928,97.04190001239144,97.51286503196744,98.42281801710648,99.1117451436305,106.5750656687358,108.33226548918428,106.61962319813458,101.4110033888061,98.10531862263664,95.1547787790834,90.96412106050715,84.80879881777874,84.78480166544614,88.37794590232937,95.60543123735664,101.01737872163748,108.3954836497944,112.202350597751,112.30007445986028,106.59037925473,102.04426744123222,98.703754206309,95.02014968233368,89.41452170883021,89.90257381927586,90.4194669366902,90.9445953912601,92.94882956824466,93.23998261501006,91.83846729713036,94.1865038588605,90.95608453476922,23-03-21-rings-morning-sync_min3,2.664753851
91.37375197540442,87.84606660954108,90.76001107555076,93.90520652490696,95.35352478153604,97.33836059390651,100.3258111353972,100.99926217370933,99.28526606765328,95.16780935282856,94.14853173364511,87.01218850845643,88.43299950094018,91.3342544361171,90.76671345404424,88.9211238398338,91.33736923662576,90.91451040565356,89.93390205231809,88.47090071971778,86.43693339992478,83.82311105501782,86.08706656126037,86.18436169081357,86.30342205503523,86.28505381086053,86.16610982740042,85.91414744317996,83.48371796036136,86.03834444095813,88.14284880759706,89.76333926187029,90.88398442988188,91.40519814752956,89.14403296083515,91.08011464075818,91.71503644832048,91.03520899896496,88.95217613971926,91.20207781666038,90.6881690022948,89.77014738290282,88.35258595015426,86.30421743407217,83.73309574916206,86.12402280466824,86.3924364021141,86.57140616818063,86.5756704595417,86.49699848732133,86.34908863295986,84.23554301836333,86.90694202897922,89.02654659772381,90.62966256958032,91.76131487021888,92.31191807392504,92.10927790205288,91.2137423181762,89.7032645518611,23-03-21-rings-morning-sync_min4,2.664753851
