t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,file,AU
131.75313615471194,130.95980205924718,130.41855914634328,130.12940741600022,130.092346868218,130.307377502997,130.7002518367422,132.15618406914808,133.34732058283296,136.1431962187111,138.74640333659374,141.19657489341276,144.74411242658098,150.2995669327652,147.51134210287557,142.86897487026175,137.26768919247115,133.51594554165243,131.53502345564567,131.09634447375572,129.8161428972299,131.02321595154783,134.07249082942135,139.75314989071353,136.2313711983533,136.29047058784846,137.66158449909994,139.39397555689595,141.68655092991472,144.05368859716546,143.51136967919672,141.29164557376072,139.15227521281562,137.5666853131221,135.57523180045442,138.60416389277685,134.8917254564376,131.1715537615683,128.36447538688594,127.53554004128556,126.13863983671732,123.91347801439376,124.23273382486896,125.32255322623044,130.74882916645933,137.9078613927275,136.9253440915681,137.65942929655927,138.21470940071774,138.40122810659088,137.9666760096809,136.95778942005626,135.39228273057813,133.92245072071847,134.70051408214454,134.53473822353232,133.95876910575336,135.29741225153128,138.3240468994335,142.2872975308701,23-04-07-rings-afternoon-sync_min0,0.104791585508376
144.4696508701775,145.4425097770783,145.24470568957372,143.9984051055221,141.69842754196327,139.20834727251014,136.55740012942857,135.80072765785263,135.34932008508537,136.32748557274627,136.74912268158153,137.74744280655585,139.14323895328647,139.90452685154958,142.63809604101854,144.6059084902808,145.6015430896273,144.31215026722606,141.61446802396514,138.865898738153,136.34504082037546,134.87644158193189,134.0609879163937,133.63751781318302,135.64123176571547,136.80082973467222,137.83249987849226,137.75922321943662,137.3086232219649,137.04131017977394,137.2745880942553,137.6846337985161,137.50978583097506,137.2563161716476,137.07748504780506,136.07867261188045,136.43350138923006,138.66050495849956,139.992406334429,141.321443723536,142.11327902799482,142.03941009387887,141.63222585503684,140.78560068116394,139.7403862578654,138.90675800973315,139.01733711772457,140.7523287922092,140.72639719189797,141.11223615892646,141.2846520651733,141.01020122136904,141.16963022678573,141.36572098828077,142.1261092570698,143.1026765012921,142.68663684425948,143.53439773719435,141.525693718249,140.60735959128817,23-04-07-rings-afternoon-sync_min1,0.104791585508376
140.0110892395671,139.3401723845485,137.84896870188066,137.6039263929528,138.7051264199613,140.6840273948681,142.6453841676269,144.98493139579125,145.19445350825544,146.8002653955796,148.10390881096504,148.419189415956,147.2043215022453,147.38502532974974,147.39037914278924,146.69986800847764,144.85347305231875,142.67477894311253,140.41084662877924,138.78757436390964,137.6018616514038,137.4022183529866,137.2073141735932,138.522712286286,139.34026876480306,138.91911161983563,138.20870592974654,138.1635003841601,138.408355378688,139.96747593524168,142.31168010090911,143.60175045407703,143.290998214083,142.94991811238498,141.3527322726314,138.58663218868816,136.59110776431618,135.58707071903564,135.13752184933787,136.31486391460737,137.93945822525762,139.24447872923946,140.59109037941911,142.13107491422846,143.30275836050726,144.21256071243533,145.1773981292792,145.57452779449815,145.38361500637848,144.65841611608872,143.27626176231746,142.4991765093456,141.97989398292728,141.64632637436097,141.60093455407412,141.93179344301507,142.0409815835273,142.15224340234488,141.9250544641607,141.44911503157573,23-04-07-rings-afternoon-sync_min2,0.104791585508376
140.835104766833,140.67577578288734,140.59468003721298,140.9989748548781,142.5752604554251,143.67488276057566,145.39534398195,145.55111771908145,144.17017857231113,142.09154413087612,139.4872301017676,135.43771190069808,132.8163026507241,132.38331907948785,134.0765745563848,136.7689076272569,140.74516846119076,143.48815273670078,145.8742073561915,147.62487307587384,148.21067160900554,147.3593853168127,148.41802102023902,148.70132617534318,147.79642824052758,146.01391071824665,142.64319705401326,140.48042748559317,140.1323601231474,139.87736936944998,140.46829740705874,140.56681600868126,143.15266326933627,143.0199385040128,142.41678008027742,142.3010367167244,141.4680139894668,142.47837344907447,144.5180527082873,146.68638390794956,147.2970592601569,146.0133933963023,145.3650259562544,142.07377432153635,140.148197754709,139.00869356705093,138.71282945926123,138.5889436507555,140.04704961048753,142.02560327436169,141.96090737920036,143.4158607534443,143.24931702950246,143.46404971535782,145.50773918787115,146.6294643928863,148.62896929311077,148.30850964737408,147.3506082371331,144.7433661308605,23-04-07-rings-afternoon-sync_min3,0.104791585508376
142.0200631075383,141.0735085742221,139.01968496516403,139.58856180482138,141.2350882615463,140.31275769472205,141.49320906437902,141.6357131572543,141.48551505226015,141.4617540013694,142.15917667210425,144.11120682892965,146.22332642778093,148.30106515648654,149.19121059421872,148.5622173013834,149.8115182375825,148.94672390602383,146.98891377342204,144.49076222315608,141.99943145870924,139.98057485242634,138.4387882437781,137.67393379687792,137.00237914418705,138.22164982586878,140.78877020067495,143.10335022802315,145.9542017513159,148.76270769550942,152.2083774320174,153.73844126610595,154.11577013707029,152.97190167130034,150.72778996692773,149.33528663462485,148.0314383208553,146.92370502258905,146.3283085465711,145.4175379056005,146.38617649648714,147.47079346819413,147.69596199616333,148.1205446588534,149.08390452346106,150.21612182464702,151.27840909172588,152.87332754294573,152.96506564751746,151.34410685502127,149.7639195666677,147.97743355180728,144.54190049891628,140.5916587514728,138.86720286309196,136.69667501731342,136.34722751137738,139.22701514103497,141.29339002920796,144.03937317108392,23-04-07-rings-afternoon-sync_min4,0.104791585508376
89.59348505688335,105.25762943937303,117.63940336543854,126.73880683507984,132.55583984829693,135.09050240509018,133.51045334221848,122.57467714897098,119.51857310087796,111.12050451957242,107.80341359305962,104.6458170563735,106.58026526270685,109.79356730766833,113.69206166309549,121.19878472325092,125.0050086332346,128.7452766656554,130.93322331923943,123.99624179894283,119.34922798031631,111.91578855024792,104.94517718311306,95.17037107825529,88.63981809081852,90.12403470581584,93.710870452681,99.10675535362468,100.36469389264823,100.32784160068684,95.20885015716456,93.4751486673903,94.53443042867973,96.97757174837068,104.74774469233384,115.81971977042976,123.51232224966552,134.04706113688738,134.6715693744011,131.43205676649995,124.30444917787484,121.98679685627287,123.23723706746549,118.2811150370228,114.61529303012408,118.50401831138008,120.5420836582924,122.5431554855432,115.28282589205112,105.9477064216049,101.71760041666384,102.23946337411034,106.11844334206236,106.59815144443428,112.1902368508037,122.82551268198024,128.44592209447725,130.55746558655565,129.68278599677026,123.0145735398839,23-04-07-rings-morning-sync_min0,-0.283783783783784
122.4617076517506,121.13721850968196,121.53441318598826,121.44533847234204,119.46540654774782,117.55904825192567,119.1358516524867,120.00028749849704,121.22997371729149,124.65965401622547,125.95196149506252,122.54630922752006,115.48956666528684,109.51174632062046,104.70125512916287,102.19728561992724,104.30989489101444,110.36606313625224,112.28787201859998,117.77894595852584,119.39549024172698,117.9199279879501,115.01000511345802,115.89590305719663,120.91256341867336,120.2134896559877,120.65414217813404,122.88023175911982,119.68677613810569,120.0494112058072,120.9456531746583,122.02906514877252,125.0711069677006,127.94903663690437,132.21615635439568,129.5372981977056,129.36071972075155,129.6739486708047,130.0237804722043,130.19372260196826,131.27056696769822,131.2884886250777,131.9197439749728,128.91492724645587,119.84208860222223,117.2669732615125,109.24934424968004,105.12895361068874,104.94994056275412,107.6740525196754,113.62932590362428,120.08680994716032,127.56338673047463,130.45021527181024,129.9077365976782,134.2558753263403,131.05479273022053,131.2704135838972,131.70544067548792,131.51736385293577,23-04-07-rings-morning-sync_min1,-0.283783783783784
131.47360614923724,131.30307446193822,131.20464098373554,131.0511358662934,130.80201596074215,130.881835322319,131.1613825433377,130.8551756470356,130.69898546053707,130.52661532493872,131.80684908288055,131.50705069709142,128.6735290883998,126.45455426154328,128.6794816031002,127.44082612769236,119.88164494781915,115.0619848384728,112.88595494090109,113.1387397073336,116.00602594508352,118.1560638174673,120.53220323741417,126.14254298569564,137.8007017775488,138.03445261832513,130.4247084135239,121.68159036539524,112.645494664943,107.20254641003558,105.11594842108605,106.24448789324283,110.6066971558078,118.18668586762202,128.9898962917048,133.95663055676548,135.69509582034271,133.46674402485183,131.6718524447706,131.8314097791911,131.85619123445832,132.39534036845518,132.63009893629112,132.48892079147896,135.6305237008534,132.08755268253898,128.28839159104496,126.8706669964972,122.49183807103536,112.87616062140144,107.04217986395818,105.21542920614525,106.4964878723481,111.20966926802969,119.63004202916348,122.68891939335953,129.06344875554947,135.71415660267184,136.47930205610282,132.80139644556465,23-04-07-rings-morning-sync_min2,-0.283783783783784
132.46749789844017,132.24986797906993,131.85208830173792,131.5162938176366,135.01764304310225,130.49575871550255,127.27570111297402,124.93063075059348,127.57190461590142,126.6829100590314,122.93737623257196,117.75858163601862,111.7705592471288,106.23546068607048,102.20708245591572,87.7795065435408,84.15873444082135,87.50163484696658,98.49610138768124,111.28895397226788,116.03828059906864,121.3942362223631,125.81771120554748,130.0288863211553,130.03774222058735,125.0652790046212,126.12746465827598,124.80099701253114,122.28781727328712,119.40500364698256,107.55710718591844,96.24249690721796,94.88187033816584,95.37032500690408,95.21236332701386,92.356255638751,96.21537345964158,100.53596107925362,106.58802250161926,112.94502764930576,118.8854097792511,126.7559265755184,133.63099174711496,137.61176545687908,134.24830040180808,119.84994411828896,114.0090197974694,112.1059830777976,109.24390274963584,102.62625205224018,105.53777141915415,105.6209741608734,103.21960050890227,112.81136787916734,110.61190127569046,108.34103628273915,114.22814511064271,121.13090835764238,127.92325168323195,127.45192212015591,23-04-07-rings-morning-sync_min3,-0.283783783783784
126.57749096701042,118.87389522749186,116.8036998444054,119.52729091442636,109.63388408853037,108.89243671254908,107.91971770932456,107.79584494137023,109.52332259168188,104.65992651496924,97.0119774304018,92.75160919134116,86.06193659755279,91.0688955881002,88.9735009677995,94.81238445237815,99.51826242506328,106.38892251668344,115.6301913432902,120.4851073816224,118.09365383533452,114.9992858623371,109.58917153940196,112.85358519708268,110.4611635184912,115.81415524011376,119.07099831340102,121.69694028387023,122.56757163766062,116.34750391022766,105.72698215827664,97.97435282012088,90.80259213444928,86.75223869356412,85.91043096382,89.37512838470874,89.4486670642728,89.57019236333718,89.70268598444409,89.73387921937754,89.69156653676212,89.57381804827145,89.41132596244928,89.24863224846649,89.06259775236364,88.91302295035722,86.07371068498665,89.43309578838506,89.12338780141135,92.0121406041331,99.70421052453464,102.3238449633639,108.64390312001332,108.75300484285418,112.4748750637356,109.24711957923518,108.54588299290629,109.93011524418098,104.633942120645,102.9436289646425,23-04-07-rings-morning-sync_min4,-0.283783783783784
